"POINTID","NUTS_0_2018","NUTS_1_2018","NUTS_2_2018","NUTS_3_2018"
32842890,"FR","FRH","FRH0","FRH02"
32861814,"ES","ES4","ES42","ES421"
32861824,"ES","ES4","ES42","ES421"
32861850,"ES","ES4","ES42","ES421"
32861886,"ES","ES4","ES42","ES423"
32861892,"ES","ES4","ES42","ES423"
32861932,"ES","ES4","ES42","ES423"
32862036,"ES","ES4","ES42","ES424"
32862048,"ES","ES4","ES42","ES424"
32862126,"ES","ES4","ES41","ES417"
32862138,"ES","ES4","ES41","ES417"
32862162,"ES","ES4","ES41","ES417"
32862166,"ES","ES4","ES41","ES417"
32862174,"ES","ES4","ES41","ES417"
32862886,"FR","FRH","FRH0","FRH02"
32862918,"FR","FRH","FRH0","FRH02"
32881840,"ES","ES4","ES42","ES421"
32881872,"ES","ES4","ES42","ES421"
32882088,"ES","ES4","ES41","ES417"
32882106,"ES","ES4","ES41","ES417"
32882142,"ES","ES4","ES41","ES417"
32882170,"ES","ES4","ES41","ES417"
32882178,"ES","ES4","ES41","ES417"
32882182,"ES","ES4","ES41","ES417"
32882332,"ES","ES2","ES21","ES213"
32882884,"FR","FRH","FRH0","FRH02"
32882938,"FR","FRH","FRH0","FRH02"
32901694,"ES","ES6","ES62","ES620"
32901744,"ES","ES6","ES62","ES620"
32901870,"ES","ES4","ES42","ES421"
32901878,"ES","ES4","ES42","ES421"
32901888,"ES","ES4","ES42","ES423"
32901910,"ES","ES4","ES42","ES423"
32901936,"ES","ES4","ES42","ES423"
32901942,"ES","ES4","ES42","ES423"
32901950,"ES","ES4","ES42","ES423"
32901968,"ES","ES4","ES42","ES423"
32902000,"ES","ES4","ES42","ES423"
32902014,"ES","ES4","ES42","ES423"
32902062,"ES","ES4","ES42","ES424"
32902068,"ES","ES4","ES42","ES424"
32902080,"ES","ES4","ES42","ES424"
32902090,"ES","ES4","ES41","ES417"
32902094,"ES","ES4","ES41","ES417"
32902116,"ES","ES4","ES41","ES417"
32902122,"ES","ES4","ES41","ES417"
32902130,"ES","ES4","ES41","ES417"
32902134,"ES","ES4","ES41","ES417"
32902148,"ES","ES4","ES41","ES417"
32902162,"ES","ES4","ES41","ES417"
32902166,"ES","ES4","ES41","ES417"
32902170,"ES","ES4","ES41","ES417"
32902176,"ES","ES4","ES41","ES417"
32902202,"ES","ES2","ES23","ES230"
32902230,"ES","ES2","ES23","ES230"
32902234,"ES","ES2","ES23","ES230"
32902270,"ES","ES4","ES41","ES412"
32902338,"ES","ES2","ES21","ES213"
32902900,"FR","FRH","FRH0","FRH02"
32903296,"UK","UKL","UKL1","UKL14"
32921902,"ES","ES4","ES42","ES423"
32921970,"ES","ES4","ES42","ES423"
32922082,"ES","ES4","ES41","ES417"
32922088,"ES","ES4","ES41","ES417"
32922100,"ES","ES4","ES41","ES417"
32922142,"ES","ES4","ES41","ES417"
32922214,"ES","ES2","ES23","ES230"
32922298,"ES","ES2","ES21","ES211"
32941850,"ES","ES4","ES42","ES421"
32941918,"ES","ES4","ES42","ES423"
32941940,"ES","ES4","ES42","ES423"
32942044,"ES","ES4","ES42","ES424"
32942092,"ES","ES4","ES41","ES417"
32942138,"ES","ES4","ES41","ES417"
32942164,"ES","ES4","ES41","ES417"
32942170,"ES","ES4","ES41","ES417"
32942188,"ES","ES4","ES41","ES417"
32942242,"ES","ES2","ES21","ES211"
32942884,"FR","FRH","FRH0","FRH02"
32942926,"FR","FRH","FRH0","FRH02"
32961790,"ES","ES4","ES42","ES421"
32961808,"ES","ES4","ES42","ES421"
32961880,"ES","ES4","ES42","ES421"
32962078,"ES","ES4","ES42","ES424"
32962096,"ES","ES4","ES41","ES417"
32962114,"ES","ES4","ES41","ES417"
32962124,"ES","ES4","ES41","ES417"
32962142,"ES","ES4","ES41","ES417"
32962154,"ES","ES4","ES41","ES417"
32962168,"ES","ES4","ES41","ES417"
32962208,"ES","ES2","ES23","ES230"
32962280,"ES","ES2","ES21","ES211"
32962304,"ES","ES2","ES21","ES211"
32981822,"ES","ES4","ES42","ES421"
32981850,"ES","ES4","ES42","ES421"
32981868,"ES","ES4","ES42","ES421"
32981912,"ES","ES4","ES42","ES423"
32982084,"ES","ES4","ES41","ES417"
32982146,"ES","ES4","ES41","ES417"
32982206,"ES","ES2","ES23","ES230"
33001754,"ES","ES6","ES62","ES620"
33001794,"ES","ES4","ES42","ES421"
33001834,"ES","ES4","ES42","ES421"
33001852,"ES","ES4","ES42","ES421"
33001862,"ES","ES4","ES42","ES421"
33001938,"ES","ES4","ES42","ES423"
33001952,"ES","ES4","ES42","ES423"
33001960,"ES","ES4","ES42","ES423"
33002010,"ES","ES4","ES42","ES423"
33002014,"ES","ES4","ES42","ES423"
33002072,"ES","ES4","ES42","ES424"
33002132,"ES","ES4","ES41","ES417"
33002136,"ES","ES4","ES41","ES417"
33002144,"ES","ES4","ES41","ES417"
33002172,"ES","ES4","ES41","ES417"
33002186,"ES","ES4","ES41","ES417"
33002856,"FR","FRH","FRH0","FRH02"
33002892,"FR","FRH","FRH0","FRH02"
33003590,"UK","UKN","UKN0","UKN08"
33021720,"ES","ES6","ES62","ES620"
33021926,"ES","ES4","ES42","ES423"
33021954,"ES","ES4","ES42","ES423"
33021990,"ES","ES4","ES42","ES423"
33021998,"ES","ES4","ES42","ES423"
33022016,"ES","ES4","ES42","ES423"
33022026,"ES","ES4","ES42","ES424"
33022074,"ES","ES4","ES42","ES424"
33022080,"ES","ES4","ES42","ES424"
33022092,"ES","ES4","ES41","ES417"
33022098,"ES","ES4","ES41","ES417"
33022128,"ES","ES4","ES41","ES417"
33022134,"ES","ES4","ES41","ES417"
33022142,"ES","ES4","ES41","ES417"
33022146,"ES","ES4","ES41","ES417"
33022170,"ES","ES4","ES41","ES417"
33022188,"ES","ES4","ES41","ES417"
33022200,"ES","ES2","ES23","ES230"
33022206,"ES","ES2","ES23","ES230"
33022242,"ES","ES2","ES21","ES211"
33022872,"FR","FRH","FRH0","FRH02"
33023682,"UK","UKN","UKN1","UKN12"
33041796,"ES","ES4","ES42","ES421"
33041814,"ES","ES4","ES42","ES421"
33041850,"ES","ES4","ES42","ES421"
33041856,"ES","ES4","ES42","ES421"
33041958,"ES","ES4","ES42","ES423"
33041986,"ES","ES4","ES42","ES423"
33041994,"ES","ES4","ES42","ES423"
33042072,"ES","ES4","ES42","ES424"
33042102,"ES","ES2","ES24","ES243"
33042120,"ES","ES4","ES41","ES417"
33042138,"ES","ES4","ES41","ES417"
33042156,"ES","ES4","ES41","ES417"
33042166,"ES","ES4","ES41","ES417"
33042198,"ES","ES4","ES41","ES417"
33042228,"ES","ES2","ES23","ES230"
33042318,"ES","ES2","ES21","ES213"
33042922,"FR","FRH","FRH0","FRH02"
33061854,"ES","ES4","ES42","ES421"
33061972,"ES","ES4","ES42","ES423"
33062008,"ES","ES4","ES42","ES423"
33062038,"ES","ES4","ES42","ES424"
33062044,"ES","ES4","ES42","ES424"
33062062,"ES","ES4","ES42","ES424"
33062080,"ES","ES4","ES42","ES424"
33062092,"ES","ES2","ES24","ES243"
33062106,"ES","ES2","ES24","ES243"
33062146,"ES","ES4","ES41","ES417"
33062206,"ES","ES2","ES23","ES230"
33062268,"ES","ES2","ES21","ES211"
33062278,"ES","ES2","ES21","ES211"
33062848,"FR","FRH","FRH0","FRH02"
33081708,"ES","ES6","ES62","ES620"
33081802,"ES","ES4","ES42","ES421"
33081856,"ES","ES4","ES42","ES421"
33081874,"ES","ES4","ES42","ES421"
33081892,"ES","ES4","ES42","ES423"
33081982,"ES","ES4","ES42","ES423"
33082068,"ES","ES4","ES42","ES424"
33082116,"ES","ES4","ES41","ES417"
33082140,"ES","ES4","ES41","ES417"
33082144,"ES","ES4","ES41","ES417"
33082148,"ES","ES4","ES41","ES417"
33082152,"ES","ES4","ES41","ES417"
33082252,"ES","ES2","ES22","ES220"
33082864,"FR","FRH","FRH0","FRH04"
33101854,"ES","ES4","ES42","ES421"
33102006,"ES","ES4","ES42","ES423"
33102046,"ES","ES4","ES42","ES424"
33102114,"ES","ES2","ES24","ES243"
33102118,"ES","ES2","ES24","ES243"
33102142,"ES","ES4","ES41","ES417"
33102208,"ES","ES2","ES23","ES230"
33102276,"ES","ES2","ES21","ES211"
33102888,"FR","FRH","FRH0","FRH02"
33102928,"FR","FRH","FRH0","FRH02"
33121976,"ES","ES4","ES42","ES423"
33122048,"ES","ES4","ES42","ES424"
33122056,"ES","ES4","ES42","ES424"
33122092,"ES","ES2","ES24","ES243"
33122098,"ES","ES2","ES24","ES243"
33122120,"ES","ES4","ES41","ES417"
33122146,"ES","ES4","ES41","ES417"
33122156,"ES","ES4","ES41","ES417"
33122210,"ES","ES2","ES23","ES230"
33122224,"ES","ES2","ES23","ES230"
33122236,"ES","ES2","ES22","ES220"
33122854,"FR","FRH","FRH0","FRH02"
33122902,"FR","FRH","FRH0","FRH02"
33122920,"FR","FRH","FRH0","FRH02"
33141710,"ES","ES6","ES62","ES620"
33141740,"ES","ES6","ES62","ES620"
33141808,"ES","ES4","ES42","ES421"
33141880,"ES","ES4","ES42","ES421"
33141890,"ES","ES4","ES42","ES423"
33142046,"ES","ES4","ES42","ES424"
33142100,"ES","ES2","ES24","ES243"
33142106,"ES","ES2","ES24","ES243"
33142114,"ES","ES2","ES24","ES243"
33142118,"ES","ES2","ES24","ES243"
33142142,"ES","ES4","ES41","ES417"
33142160,"ES","ES4","ES41","ES417"
33142268,"ES","ES2","ES21","ES211"
33142276,"ES","ES2","ES21","ES211"
33142852,"FR","FRH","FRH0","FRH02"
33142888,"FR","FRH","FRH0","FRH02"
33142924,"FR","FRH","FRH0","FRH02"
33161724,"ES","ES6","ES62","ES620"
33161742,"ES","ES6","ES62","ES620"
33161828,"ES","ES4","ES42","ES421"
33161904,"ES","ES4","ES42","ES423"
33162048,"ES","ES4","ES42","ES424"
33162080,"ES","ES4","ES42","ES424"
33162102,"ES","ES2","ES24","ES243"
33162156,"ES","ES4","ES41","ES417"
33162174,"ES","ES4","ES41","ES417"
33162228,"ES","ES2","ES23","ES230"
33162242,"ES","ES2","ES22","ES220"
33162272,"ES","ES2","ES21","ES211"
33162848,"FR","FRH","FRH0","FRH02"
33181700,"ES","ES6","ES62","ES620"
33181812,"ES","ES4","ES42","ES421"
33182010,"ES","ES4","ES42","ES424"
33182050,"ES","ES4","ES42","ES424"
33182064,"ES","ES4","ES42","ES424"
33182082,"ES","ES4","ES42","ES424"
33182122,"ES","ES4","ES41","ES417"
33182126,"ES","ES4","ES41","ES417"
33182158,"ES","ES4","ES41","ES417"
33182168,"ES","ES4","ES41","ES417"
33182222,"ES","ES2","ES23","ES230"
33182230,"ES","ES2","ES22","ES220"
33201980,"ES","ES4","ES42","ES423"
33202038,"ES","ES4","ES42","ES424"
33202056,"ES","ES4","ES42","ES424"
33202088,"ES","ES2","ES24","ES243"
33203610,"UK","UKN","UKN0","UKN09"
33221806,"ES","ES4","ES42","ES421"
33221838,"ES","ES4","ES42","ES421"
33221886,"ES","ES4","ES42","ES421"
33221968,"ES","ES4","ES42","ES423"
33222040,"ES","ES4","ES42","ES424"
33222054,"ES","ES4","ES42","ES424"
33222058,"ES","ES4","ES42","ES424"
33222066,"ES","ES4","ES42","ES424"
33222072,"ES","ES4","ES42","ES424"
33222076,"ES","ES4","ES42","ES424"
33222102,"ES","ES2","ES24","ES243"
33222130,"ES","ES4","ES41","ES417"
33222144,"ES","ES4","ES41","ES417"
33222156,"ES","ES4","ES41","ES417"
33222166,"ES","ES4","ES41","ES417"
33222206,"ES","ES2","ES23","ES230"
33222252,"ES","ES2","ES22","ES220"
33222318,"ES","ES2","ES21","ES212"
33222864,"FR","FRH","FRH0","FRH04"
33241804,"ES","ES6","ES62","ES620"
33241828,"ES","ES4","ES42","ES421"
33241858,"ES","ES4","ES42","ES421"
33242080,"ES","ES4","ES42","ES424"
33242254,"ES","ES2","ES22","ES220"
33242296,"ES","ES2","ES21","ES212"
33261816,"ES","ES4","ES42","ES421"
33261874,"ES","ES4","ES42","ES421"
33261978,"ES","ES4","ES42","ES423"
33262018,"ES","ES4","ES42","ES424"
33262036,"ES","ES4","ES42","ES424"
33262054,"ES","ES4","ES42","ES424"
33262086,"ES","ES2","ES24","ES243"
33262130,"ES","ES2","ES24","ES243"
33262144,"ES","ES4","ES41","ES417"
33262202,"ES","ES2","ES23","ES230"
33262230,"ES","ES2","ES22","ES220"
33262270,"ES","ES2","ES22","ES220"
33262896,"FR","FRH","FRH0","FRH01"
33281826,"ES","ES4","ES42","ES421"
33281952,"ES","ES4","ES42","ES423"
33281970,"ES","ES4","ES42","ES423"
33282024,"ES","ES4","ES42","ES424"
33282060,"ES","ES4","ES42","ES424"
33282078,"ES","ES2","ES24","ES243"
33282150,"ES","ES4","ES41","ES417"
33282222,"ES","ES2","ES22","ES220"
33282856,"FR","FRH","FRH0","FRH04"
33283288,"UK","UKL","UKL1","UKL14"
33283306,"UK","UKL","UKL1","UKL14"
33301706,"ES","ES6","ES62","ES620"
33301858,"ES","ES4","ES42","ES421"
33301954,"ES","ES4","ES42","ES423"
33302056,"ES","ES4","ES42","ES424"
33302062,"ES","ES4","ES42","ES424"
33302074,"ES","ES4","ES42","ES424"
33302218,"ES","ES2","ES23","ES230"
33302242,"ES","ES2","ES22","ES220"
33302890,"FR","FRH","FRH0","FRH01"
33321782,"ES","ES6","ES62","ES620"
33321866,"ES","ES4","ES42","ES421"
33321944,"ES","ES4","ES42","ES423"
33321992,"ES","ES2","ES24","ES242"
33322024,"ES","ES4","ES42","ES424"
33322034,"ES","ES4","ES42","ES424"
33322042,"ES","ES4","ES42","ES424"
33322052,"ES","ES4","ES42","ES424"
33322114,"ES","ES2","ES24","ES243"
33322186,"ES","ES2","ES23","ES230"
33322268,"ES","ES2","ES22","ES220"
33322280,"ES","ES2","ES22","ES220"
33322870,"FR","FRH","FRH0","FRH04"
33322888,"FR","FRH","FRH0","FRH01"
33323140,"UK","UKK","UKK4","UKK43"
33341696,"ES","ES6","ES62","ES620"
33341814,"ES","ES4","ES42","ES421"
33341832,"ES","ES4","ES42","ES421"
33341912,"ES","ES4","ES42","ES423"
33341918,"ES","ES4","ES42","ES423"
33341990,"ES","ES2","ES24","ES242"
33342026,"ES","ES4","ES42","ES424"
33342038,"ES","ES4","ES42","ES424"
33342044,"ES","ES4","ES42","ES424"
33342056,"ES","ES4","ES42","ES424"
33342062,"ES","ES4","ES42","ES424"
33342146,"ES","ES4","ES41","ES417"
33342152,"ES","ES4","ES41","ES417"
33342164,"ES","ES4","ES41","ES417"
33342290,"ES","ES2","ES21","ES212"
33342848,"FR","FRH","FRH0","FRH04"
33342884,"FR","FRH","FRH0","FRH01"
33343208,"UK","UKK","UKK4","UKK43"
33361816,"ES","ES4","ES42","ES421"
33361956,"ES","ES4","ES42","ES423"
33361974,"ES","ES4","ES42","ES423"
33362014,"ES","ES2","ES24","ES242"
33362024,"ES","ES4","ES42","ES424"
33362046,"ES","ES4","ES42","ES424"
33362050,"ES","ES4","ES42","ES424"
33362060,"ES","ES4","ES42","ES424"
33362096,"ES","ES2","ES24","ES243"
33362132,"ES","ES2","ES24","ES243"
33362216,"ES","ES2","ES23","ES230"
33362270,"ES","ES2","ES22","ES220"
33362924,"FR","FRH","FRH0","FRH01"
33363162,"UK","UKK","UKK4","UKK43"
33382002,"ES","ES2","ES24","ES242"
33382016,"ES","ES2","ES24","ES242"
33382062,"ES","ES4","ES42","ES424"
33382080,"ES","ES2","ES24","ES243"
33382110,"ES","ES2","ES24","ES243"
33382188,"ES","ES2","ES23","ES230"
33382196,"ES","ES2","ES23","ES230"
33382200,"ES","ES2","ES23","ES230"
33382214,"ES","ES2","ES23","ES230"
33383286,"UK","UKL","UKL1","UKL14"
33401850,"ES","ES4","ES42","ES421"
33401964,"ES","ES4","ES42","ES423"
33401994,"ES","ES2","ES24","ES242"
33402018,"ES","ES4","ES42","ES424"
33402048,"ES","ES4","ES42","ES424"
33402058,"ES","ES4","ES42","ES424"
33402066,"ES","ES2","ES24","ES243"
33402202,"ES","ES2","ES23","ES230"
33402246,"ES","ES2","ES22","ES220"
33402256,"ES","ES2","ES22","ES220"
33402822,"FR","FRH","FRH0","FRH04"
33421876,"ES","ES4","ES42","ES421"
33421936,"ES","ES4","ES42","ES423"
33421980,"ES","ES2","ES24","ES242"
33421984,"ES","ES2","ES24","ES242"
33421990,"ES","ES2","ES24","ES242"
33422016,"ES","ES2","ES24","ES242"
33422034,"ES","ES4","ES42","ES424"
33422232,"ES","ES2","ES22","ES220"
33422250,"ES","ES2","ES22","ES220"
33422268,"ES","ES2","ES22","ES220"
33422866,"FR","FRH","FRH0","FRH04"
33422880,"FR","FRH","FRH0","FRH01"
33422902,"FR","FRH","FRH0","FRH01"
33441690,"ES","ES6","ES62","ES620"
33441708,"ES","ES6","ES62","ES620"
33441780,"ES","ES6","ES62","ES620"
33441856,"ES","ES4","ES42","ES421"
33441968,"ES","ES5","ES52","ES523"
33442014,"ES","ES2","ES24","ES242"
33442040,"ES","ES4","ES42","ES424"
33442050,"ES","ES2","ES24","ES242"
33442076,"ES","ES2","ES24","ES243"
33442166,"ES","ES2","ES24","ES243"
33442180,"ES","ES2","ES22","ES220"
33442216,"ES","ES2","ES22","ES220"
33442270,"ES","ES2","ES22","ES220"
33442828,"FR","FRH","FRH0","FRH04"
33442882,"FR","FRH","FRH0","FRH01"
33442932,"FR","FRH","FRH0","FRH01"
33442936,"FR","FRH","FRH0","FRH01"
33443148,"UK","UKK","UKK4","UKK43"
33443404,"UK","UKL","UKL1","UKL12"
33461826,"ES","ES4","ES42","ES421"
33461926,"ES","ES4","ES42","ES423"
33462046,"ES","ES2","ES24","ES242"
33462052,"ES","ES2","ES24","ES242"
33462168,"ES","ES2","ES24","ES243"
33462172,"ES","ES2","ES24","ES243"
33462186,"ES","ES2","ES22","ES220"
33462196,"ES","ES2","ES23","ES230"
33481792,"ES","ES6","ES62","ES620"
33481840,"ES","ES5","ES52","ES523"
33481868,"ES","ES4","ES42","ES421"
33481922,"ES","ES4","ES42","ES423"
33482012,"ES","ES2","ES24","ES242"
33482044,"ES","ES2","ES24","ES242"
33482116,"ES","ES2","ES24","ES243"
33482200,"ES","ES2","ES23","ES230"
33501944,"ES","ES4","ES42","ES423"
33502028,"ES","ES2","ES24","ES242"
33502070,"ES","ES2","ES24","ES243"
33502132,"ES","ES2","ES24","ES243"
33502262,"ES","ES2","ES22","ES220"
33502280,"ES","ES2","ES22","ES220"
33502294,"ES","ES2","ES22","ES220"
33502852,"FR","FRH","FRH0","FRH04"
33503288,"UK","UKL","UKL1","UKL14"
33503744,"UK","UKM","UKM6","UKM63"
33521706,"ES","ES6","ES62","ES620"
33521792,"ES","ES6","ES62","ES620"
33521972,"ES","ES2","ES24","ES242"
33522030,"ES","ES2","ES24","ES242"
33522038,"ES","ES2","ES24","ES242"
33522120,"ES","ES2","ES24","ES243"
33522152,"ES","ES2","ES24","ES243"
33522164,"ES","ES2","ES24","ES243"
33522170,"ES","ES2","ES24","ES243"
33522174,"ES","ES2","ES22","ES220"
33522182,"ES","ES2","ES22","ES220"
33523262,"UK","UKL","UKL1","UKL18"
33541816,"ES","ES4","ES42","ES421"
33541942,"ES","ES4","ES42","ES423"
33541946,"ES","ES4","ES42","ES423"
33541964,"ES","ES5","ES52","ES523"
33542032,"ES","ES2","ES24","ES242"
33542036,"ES","ES2","ES24","ES242"
33542042,"ES","ES2","ES24","ES242"
33542114,"ES","ES2","ES24","ES243"
33542154,"ES","ES2","ES24","ES243"
33542230,"ES","ES2","ES22","ES220"
33542240,"ES","ES2","ES22","ES220"
33542244,"ES","ES2","ES22","ES220"
33542896,"FR","FRH","FRH0","FRH01"
33543148,"UK","UKK","UKK4","UKK43"
33543720,"UK","UKM","UKM6","UKM63"
33561702,"ES","ES6","ES62","ES620"
33561872,"ES","ES5","ES52","ES523"
33561954,"ES","ES5","ES52","ES523"
33562026,"ES","ES2","ES24","ES242"
33562152,"ES","ES2","ES24","ES243"
33562164,"ES","ES2","ES24","ES243"
33562196,"ES","ES2","ES23","ES230"
33562242,"ES","ES2","ES22","ES220"
33562836,"FR","FRH","FRH0","FRH04"
33562926,"FR","FRH","FRH0","FRH01"
33581694,"ES","ES6","ES62","ES620"
33581802,"ES","ES4","ES42","ES421"
33581994,"ES","ES2","ES24","ES242"
33582000,"ES","ES2","ES24","ES242"
33582004,"ES","ES2","ES24","ES242"
33582012,"ES","ES2","ES24","ES242"
33582030,"ES","ES2","ES24","ES242"
33582102,"ES","ES2","ES24","ES243"
33582148,"ES","ES2","ES24","ES243"
33582174,"ES","ES2","ES22","ES220"
33582234,"ES","ES2","ES22","ES220"
33582292,"ES","ES2","ES22","ES220"
33582796,"FR","FRH","FRH0","FRH04"
33582814,"FR","FRH","FRH0","FRH04"
33582822,"FR","FRH","FRH0","FRH04"
33601746,"ES","ES5","ES52","ES521"
33601804,"ES","ES4","ES42","ES421"
33601972,"ES","ES2","ES24","ES242"
33601984,"ES","ES2","ES24","ES242"
33601998,"ES","ES2","ES24","ES242"
33602008,"ES","ES2","ES24","ES242"
33602016,"ES","ES2","ES24","ES242"
33602034,"ES","ES2","ES24","ES242"
33602044,"ES","ES2","ES24","ES242"
33602062,"ES","ES2","ES24","ES242"
33602136,"ES","ES2","ES24","ES243"
33602170,"ES","ES2","ES22","ES220"
33602178,"ES","ES2","ES22","ES220"
33602196,"ES","ES2","ES22","ES220"
33602218,"ES","ES2","ES22","ES220"
33602224,"ES","ES2","ES22","ES220"
33602232,"ES","ES2","ES22","ES220"
33602260,"ES","ES2","ES22","ES220"
33602290,"ES","ES2","ES22","ES220"
33602938,"FR","FRH","FRH0","FRH01"
33602944,"FR","FRH","FRH0","FRH01"
33621766,"ES","ES5","ES52","ES521"
33621954,"ES","ES5","ES52","ES523"
33621986,"ES","ES2","ES24","ES242"
33622004,"ES","ES2","ES24","ES242"
33622018,"ES","ES2","ES24","ES242"
33622104,"ES","ES2","ES24","ES243"
33622176,"ES","ES2","ES22","ES220"
33622266,"ES","ES2","ES22","ES220"
33622846,"FR","FRH","FRH0","FRH04"
33622860,"FR","FRH","FRH0","FRH04"
33622878,"FR","FRH","FRH0","FRH01"
33641826,"ES","ES4","ES42","ES421"
33641952,"ES","ES5","ES52","ES523"
33641956,"ES","ES5","ES52","ES523"
33641988,"ES","ES2","ES24","ES242"
33642006,"ES","ES2","ES24","ES242"
33642010,"ES","ES2","ES24","ES242"
33642016,"ES","ES2","ES24","ES242"
33642028,"ES","ES2","ES24","ES242"
33642042,"ES","ES2","ES24","ES242"
33642046,"ES","ES2","ES24","ES242"
33642060,"ES","ES2","ES24","ES242"
33642142,"ES","ES2","ES24","ES243"
33642168,"ES","ES2","ES22","ES220"
33642280,"ES","ES2","ES22","ES220"
33642286,"ES","ES2","ES22","ES220"
33642298,"ES","ES2","ES22","ES220"
33642852,"FR","FRH","FRH0","FRH04"
33661822,"ES","ES4","ES42","ES421"
33661990,"ES","ES2","ES24","ES242"
33662002,"ES","ES2","ES24","ES242"
33662020,"ES","ES2","ES24","ES242"
33662026,"ES","ES2","ES24","ES242"
33662110,"ES","ES2","ES24","ES243"
33662144,"ES","ES2","ES24","ES243"
33662182,"ES","ES2","ES22","ES220"
33662236,"ES","ES2","ES22","ES220"
33662254,"ES","ES2","ES22","ES220"
33662272,"ES","ES2","ES22","ES220"
33663268,"UK","UKL","UKL1","UKL18"
33681974,"ES","ES2","ES24","ES242"
33681980,"ES","ES2","ES24","ES242"
33681992,"ES","ES2","ES24","ES242"
33682010,"ES","ES2","ES24","ES242"
33682016,"ES","ES2","ES24","ES242"
33682024,"ES","ES2","ES24","ES242"
33682052,"ES","ES2","ES24","ES242"
33682096,"ES","ES2","ES24","ES243"
33682232,"ES","ES2","ES22","ES220"
33682820,"FR","FRH","FRH0","FRH04"
33682898,"FR","FRH","FRH0","FRH01"
33701958,"ES","ES5","ES52","ES523"
33702020,"ES","ES2","ES24","ES242"
33702092,"ES","ES2","ES24","ES243"
33702110,"ES","ES2","ES24","ES243"
33702120,"ES","ES2","ES24","ES243"
33702164,"ES","ES2","ES24","ES243"
33702206,"ES","ES2","ES22","ES220"
33721992,"ES","ES2","ES24","ES242"
33722042,"ES","ES2","ES24","ES242"
33722064,"ES","ES2","ES24","ES242"
33722078,"ES","ES2","ES24","ES243"
33722082,"ES","ES2","ES24","ES243"
33722122,"ES","ES2","ES24","ES243"
33722150,"ES","ES2","ES24","ES243"
33722162,"ES","ES2","ES24","ES243"
33722168,"ES","ES2","ES22","ES220"
33722280,"ES","ES2","ES22","ES220"
33722284,"ES","ES2","ES22","ES220"
33722298,"ES","ES2","ES22","ES220"
33722838,"FR","FRH","FRH0","FRH04"
33722870,"FR","FRH","FRH0","FRH01"
33722874,"FR","FRH","FRH0","FRH01"
33722896,"FR","FRH","FRH0","FRH01"
33722906,"FR","FRH","FRH0","FRH01"
33741972,"ES","ES2","ES24","ES242"
33741998,"ES","ES2","ES24","ES242"
33742056,"ES","ES2","ES24","ES242"
33742070,"ES","ES2","ES24","ES243"
33742074,"ES","ES2","ES24","ES243"
33742110,"ES","ES2","ES24","ES243"
33742128,"ES","ES2","ES24","ES243"
33742142,"ES","ES2","ES24","ES243"
33742170,"ES","ES2","ES22","ES220"
33742314,"ES","ES2","ES22","ES220"
33742854,"FR","FRH","FRH0","FRH04"
33742908,"FR","FRH","FRH0","FRH01"
33761994,"ES","ES2","ES24","ES242"
33762000,"ES","ES2","ES24","ES242"
33762004,"ES","ES2","ES24","ES242"
33762022,"ES","ES2","ES24","ES242"
33762054,"ES","ES2","ES24","ES242"
33762084,"ES","ES2","ES24","ES243"
33762090,"ES","ES2","ES24","ES243"
33762094,"ES","ES2","ES24","ES243"
33762144,"ES","ES2","ES24","ES243"
33762162,"ES","ES2","ES24","ES243"
33762184,"ES","ES2","ES22","ES220"
33762252,"ES","ES2","ES22","ES220"
33762288,"ES","ES2","ES22","ES220"
33762832,"FR","FRH","FRH0","FRH04"
33781764,"ES","ES5","ES52","ES521"
33781786,"ES","ES5","ES52","ES521"
33781948,"ES","ES2","ES24","ES242"
33781984,"ES","ES2","ES24","ES242"
33782052,"ES","ES2","ES24","ES242"
33782056,"ES","ES2","ES24","ES242"
33782062,"ES","ES2","ES24","ES242"
33782070,"ES","ES2","ES24","ES242"
33782074,"ES","ES2","ES24","ES242"
33782092,"ES","ES2","ES24","ES243"
