"POINTID","Revisited_point","Coarse","Clay","Sand","Silt","Soil_Stones","Elevation","pH_CaCl2","pH_H20","EC","OC","CaCO3","P","N","K","LC","LU","NUTS_0","NUTS_1","NUTS_2","NUTS_3"
51723014,"Yes",NA,NA,NA,NA,2,269,5.2,5.45,41.6,38.3,1,17.5,4.3,43.3,"C10","U420","PL","PL8","PL82","PL821"
51723050,"Yes",NA,NA,NA,NA,2,163,7.2,7.65,17.41,11,7,28.4,1.4,141,"B13","U111","PL","PL8","PL82","PL823"
51723072,"Yes",NA,NA,NA,NA,1,9,4.5,5.15,4.69,12.5,0,29.4,1.4,72.8,"E20","U111","PL","PL8","PL82","PL823"
51723086,"Yes",NA,NA,NA,NA,2,247,5.2,5.57,15.82,10.2,0,47.4,1,74.9,"E20","U111","PL","PL8","PL82","PL823"
51723090,"Yes",2,3,87,11,1,0,3.7,4.16,4.13,11.3,0,8.9,0.6,4.5,"E20","U111","PL","PL8","PL82","PL823"
51723256,"Yes",NA,NA,NA,NA,1,412,5.1,5.73,6.16,9.4,0,43.2,1,197.7,"B14","U111","PL","PL8","PL81","PL815"
51723274,"Yes",NA,NA,NA,NA,1,105,3.7,4.42,5.22,15.5,0,56.4,1.3,32.3,"C32","U120","PL","PL8","PL81","PL815"
51723310,"Yes",NA,NA,NA,NA,1,26,6,6.27,15.3,12.8,0,26.7,1.5,47.1,"B14","U111","PL","PL9","PL92","PL925"
51723574,"Yes",NA,NA,NA,NA,3,57,7,7.41,11.14,16.5,13,29.3,1.8,70.5,"B11","U111","LT","LT0","LT02","LT024"
51723592,"Yes",NA,NA,NA,NA,3,480,7.2,7.44,21.4,16.9,17,21.6,1.6,119.3,"B22","U111","LT","LT0","LT02","LT024"
51723772,"Yes",NA,NA,NA,NA,2,86,7.3,7.64,16.38,17,20,38.4,1.7,99.4,"B13","U111","LT","LT0","LT02","LT026"
51723994,"Yes",NA,NA,NA,NA,1,230,3.9,4.49,19.87,23.4,0,21,1.6,36.6,"C31","U120","EE","EE0","EE00","EE004"
51724004,"Yes",NA,NA,NA,NA,1,177,3.4,4.24,4.53,22,0,19.6,1,52.7,"C32","U120","EE","EE0","EE00","EE004"
51724048,"Yes",NA,NA,NA,NA,2,357,5.6,5.81,11.37,50.2,0,9.8,4.1,41.8,"C21","U120","EE","EE0","EE00","EE004"
51724084,"Yes",NA,NA,NA,NA,2,77,6.8,7.06,27,23.3,4,39.7,2.6,243.5,"B16","U111","EE","EE0","EE00","EE006"
51724116,"Yes",NA,NA,NA,NA,1,530,5.9,6.02,18.99,39.6,1,30.9,3.9,56.9,"B41","U111","EE","EE0","EE00","EE001"
51724242,"Yes",NA,NA,NA,NA,1,94,3,4.02,21.1,313.3,0,63.8,11,347.9,"C23","U120","FI","FI1","FI1B","FI1B1"
51724552,"Yes",NA,NA,NA,NA,1,29,4.7,4.99,3.72,27.5,1,17.5,1.2,41.6,"C31","U120","FI","FI1","FI1D","FI1D2"
51724602,"Yes",NA,NA,NA,NA,1,27,4.4,4.81,28.2,23.7,0,23.6,2.5,93.2,"C10","U120","FI","FI1","FI1D","FI1D2"
51724638,"Yes",NA,NA,NA,NA,1,70,4.6,4.78,121.4,169.8,0,57.6,9.3,112.1,"E20","U410","FI","FI1","FI1D","FI1D2"
51724742,"Yes",NA,NA,NA,NA,2,117,3.8,4.5,8.99,17.3,0,12.9,0.9,18,"C31","U120","FI","FI1","FI1D","FI1D8"
51724832,"Yes",NA,NA,NA,NA,1,151,4.3,4.73,6.26,13.4,0,24.7,1,88.5,"C22","U120","FI","FI1","FI1D","FI1D9"
51724858,"Yes",NA,NA,NA,NA,2,307,4.1,5.08,2.49,34.9,0,13.3,1.7,209.4,"C21","U120","FI","FI1","FI1D","FI1D9"
51724894,"Yes",17,6,59,35,4,127,4.1,4.29,3.14,15,0,9.6,0.6,17.3,"D10","U120","FI","FI1","FI1D","FI1D9"
51742548,"Yes",NA,NA,NA,NA,1,198,7.5,7.9,18.37,17.7,8,21.8,2.1,173,"B31","U111","RO","RO4","RO42","RO424"
51742962,"Yes",NA,NA,NA,NA,1,457,5,5.36,18.13,21.9,0,10.9,2.9,283.2,"E20","U111","SK","SK0","SK04","SK041"
51743642,"Yes",NA,NA,NA,NA,1,487,7.2,7.56,16.12,18.3,44,4.2,1.8,107.2,"C10","U420","LT","LT0","LT02","LT027"
51743652,"Yes",NA,NA,NA,NA,1,275,7.2,7.52,17.41,18.1,18,6.1,1.7,121.4,"C10","U420","LT","LT0","LT02","LT022"
51743678,"Yes",NA,NA,NA,NA,1,137,7.1,7.41,13.31,19.5,9,24.4,1.8,181.1,"B11","U111","LT","LT0","LT02","LT026"
51743706,"Yes",29,9,41,49,1,29,6.4,6.65,63.1,308.2,6,30,21.2,151.6,"C10","U420","LT","LT0","LT02","LT026"
51743714,"Yes",NA,NA,NA,NA,3,245,7.1,7.43,12.42,19.9,8,17.4,2.2,102.4,"B11","U111","LT","LT0","LT02","LT026"
51743746,"Yes",NA,NA,NA,NA,1,700,7,7.22,10.26,24.2,4,4.7,2.6,245.6,"E20","U111","LT","LT0","LT02","LT026"
51743796,"Yes",NA,NA,NA,NA,1,631,6.9,7.23,11.38,23.6,3,34.2,2.5,216.7,"B32","U111","LV","LV0","LV00","LV009"
51743800,"Yes",NA,NA,NA,NA,1,599,7.1,7.33,17.68,22.6,14,26.2,2.4,55.5,"B11","U111","LV","LV0","LV00","LV009"
51743948,"Yes",NA,NA,NA,NA,1,596,5.4,5.98,7.04,18.5,0,9.9,1.4,49.5,"C31","U120","LV","LV0","LV00","LV007"
51744528,"Yes",NA,NA,NA,NA,1,616,3.6,3.97,6.38,25.9,0,12,1.1,33.9,"C22","U120","FI","FI1","FI1D","FI1D2"
51762666,"Yes",NA,NA,NA,NA,1,720,7.6,7.82,16.55,24.3,26,12.6,2.7,384,"B11","U111","HU","HU3","HU33","HU332"
51762706,"Yes",NA,NA,NA,NA,1,910,6.2,6.3,7.75,29,1,61,3,651.6,"E20","U111","HU","HU3","HU33","HU332"
51762786,"Yes",NA,NA,NA,NA,1,92,7.6,7.97,14.85,34.3,11,39.8,3.4,716.8,"A30","U319","HU","HU3","HU32","HU321"
51762822,"Yes",NA,NA,NA,NA,1,118,7.4,7.75,16.72,27.9,2,48.7,2.9,765.3,"B11","U111","HU","HU3","HU32","HU321"
51762864,"Yes",NA,NA,NA,NA,1,616,5.2,5.39,26.4,21,1,37.9,2.6,253.2,"B18","U111","HU","HU3","HU31","HU311"
51762918,"Yes",NA,NA,NA,NA,3,173,5.3,5.62,12.02,15.4,0,23.9,1.6,140.1,"B31","U111","SK","SK0","SK04","SK042"
51763020,"Yes",NA,NA,NA,NA,1,77,5.3,5.65,10.92,21.7,1,20.1,2.6,68.8,"E20","U111","PL","PL8","PL82","PL821"
51763146,"Yes",NA,NA,NA,NA,1,106,5.5,5.69,14.42,10.2,0,46.2,1.1,86.3,"B19","U111","PL","PL8","PL81","PL815"
51763164,"Yes",NA,NA,NA,NA,1,326,5.7,5.97,13.44,5,0,37.2,0.6,88.2,"B16","U111","PL","PL8","PL81","PL815"
51763188,"Yes",NA,NA,NA,NA,1,56,4.6,4.73,28.7,11.3,0,74.8,1.4,174.7,"B11","U111","PL","PL8","PL81","PL814"
51763242,"Yes",NA,NA,NA,NA,1,35,4.2,4.6,5.76,7.7,0,21.2,0.9,26.1,"B13","U111","PL","PL8","PL81","PL814"
51763332,"Yes",NA,NA,NA,NA,1,639,7.1,7.51,24.3,7,1,22.1,0.9,378.5,"F40","U111","PL","PL8","PL84","PL842"
51763344,"Yes",NA,NA,NA,NA,1,12,5,5.56,7.37,19.2,1,55.3,2,50.3,"B16","U111","PL","PL8","PL84","PL842"
51763558,"Yes",NA,NA,NA,NA,1,185,7.3,7.68,13.22,13,16,32.2,1.6,30.8,"B13","U111","LT","LT0","LT02","LT024"
51763582,"Yes",NA,NA,NA,NA,3,29,5.1,5.27,254,352.9,0,61.5,27.1,244.2,"C33","U120","LT","LT0","LT02","LT024"
51763594,"Yes",NA,NA,NA,NA,1,22,5.1,5.59,7.77,18.5,0,6.1,2.2,16.9,"E20","U111","LT","LT0","LT02","LT024"
51763654,"Yes",NA,NA,NA,NA,2,255,7.1,7.34,18.66,19.2,4,12.2,2.1,141.9,"B16","U111","LT","LT0","LT02","LT022"
51763698,"Yes",NA,NA,NA,NA,1,703,7.2,7.52,10.44,12.6,10,9.4,1.4,90.3,"B14","U111","LT","LT0","LT02","LT026"
51764034,"Yes",NA,NA,NA,NA,1,102,4.3,4.46,146.4,367.4,0,34.8,32.2,47.2,"C32","U120","EE","EE0","EE00","EE004"
51764124,"Yes",NA,NA,NA,NA,1,33,7,7.2,61.8,216.7,41,34.1,17.1,84.3,"B32","U111","EE","EE0","EE00","EE001"
51764240,"Yes",NA,NA,NA,NA,2,663,5.9,6.23,24.7,32.2,0,88,3.2,122.4,"B11","U111","FI","FI1","FI1B","FI1B1"
51764242,"Yes",NA,NA,NA,NA,1,31,4.7,5.25,6.75,25,0,36.2,2.3,403.8,"B11","U111","FI","FI1","FI1B","FI1B1"
51764276,"Yes",NA,NA,NA,NA,1,18,4.7,5.11,16.05,22.3,0,35.5,2.1,282.7,"B55","U111","FI","FI1","FI1C","FI1C3"
51764280,"Yes",NA,NA,NA,NA,1,885,4.9,5.52,6.49,23.1,0,59.7,2.1,287.2,"B55","U111","FI","FI1","FI1C","FI1C3"
51764578,"Yes",NA,NA,NA,NA,4,518,3.7,4.91,16.85,30.1,0,25.1,2.2,38,"C31","U120","FI","FI1","FI1D","FI1D2"
51764582,"Yes",NA,NA,NA,NA,1,57,5.5,5.87,14.09,33.9,1,55.9,2.9,245.6,"B55","U111","FI","FI1","FI1D","FI1D2"
51764704,"Yes",NA,NA,NA,NA,1,14,4.1,4.33,3.62,21.3,0,31.2,1.1,185.4,"C31","U120","FI","FI1","FI1D","FI1D8"
51764754,"Yes",NA,NA,NA,NA,1,323,4.1,4.54,2.88,10.1,0,3.5,0.4,7.6,"C22","U120","FI","FI1","FI1D","FI1D8"
51764802,"Yes",NA,NA,NA,NA,2,495,3.8,4.56,4.19,37.8,0,10.5,1.7,133.8,"C21","U120","FI","FI1","FI1D","FI1D9"
51782538,"Yes",NA,NA,NA,NA,2,235,5.1,5.4,32.9,16.8,0,13.9,2,141.9,"B33","U111","RO","RO4","RO42","RO424"
51782650,"Yes",NA,NA,NA,NA,1,83,6.2,6.35,8.8,16.9,1,8.6,1.9,168.3,"B16","U111","HU","HU3","HU33","HU332"
51782754,"Yes",NA,NA,NA,NA,1,124,7.7,8.03,16.4,22.1,43,33.3,2.3,252.6,"B11","U111","HU","HU3","HU32","HU321"
51782848,"Yes",NA,NA,NA,NA,1,91,5.4,5.63,6.39,11.2,0,16.7,1.3,193.4,"B31","U111","HU","HU3","HU32","HU323"
51782890,"Yes",NA,NA,NA,NA,1,554,6.1,6.24,7.87,15.6,0,14.5,1.8,187.2,"B11","U111","SK","SK0","SK04","SK042"
51782902,"Yes",NA,NA,NA,NA,2,749,6.8,7,14.02,16,0,22.9,1.9,268.3,"B11","U111","SK","SK0","SK04","SK042"
51782952,"Yes",NA,NA,NA,NA,3,416,4.8,5.13,9.93,19.8,0,8,2.3,134.9,"C10","U120","SK","SK0","SK04","SK041"
51783010,"Yes",NA,NA,NA,NA,1,9,5.4,5.7,11.36,18,1,18,2.2,323.9,"E30","U112","PL","PL8","PL82","PL821"
51783142,"Yes",NA,NA,NA,NA,3,496,3.6,4.14,3.38,9.5,0,9.1,0.5,3,"C22","U120","PL","PL8","PL81","PL815"
51783208,"Yes",NA,NA,NA,NA,1,75,5.5,5.7,16.77,12.3,1,40.7,1.6,72.8,"B55","U111","PL","PL8","PL81","PL814"
51783286,"Yes",NA,NA,NA,NA,1,95,5.1,5.39,30,19.4,0,38.7,2.4,49.7,"E20","U111","PL","PL8","PL81","PL815"
51783316,"Yes",NA,NA,NA,NA,1,55,4,4.07,14.88,8.8,1,51.1,0.9,23.3,"B14","U111","PL","PL9","PL92","PL925"
51783710,"Yes",NA,NA,NA,NA,1,130,6.8,6.95,13.72,10.8,2,29,1.3,105.8,"B11","U111","LT","LT0","LT02","LT026"
51783714,"Yes",NA,NA,NA,NA,1,162,4.8,5.14,25.6,28.1,1,19.6,2.4,28.6,"C10","U120","LT","LT0","LT02","LT026"
51783728,"Yes",NA,NA,NA,NA,1,68,7.2,7.55,13.72,26.3,76,12.4,2.6,74.3,"B32","U111","LT","LT0","LT02","LT026"
51783760,"Yes",NA,NA,NA,NA,2,982,7.2,7.67,20.2,15.8,15,10.5,1.6,97.7,"B11","U111","LT","LT0","LT02","LT026"
51783768,"Yes",7,17,37,46,3,166,7.2,7.67,20.9,28.7,64,13.8,2.3,85.3,"B11","U111","LT","LT0","LT02","LT026"
51783782,"Yes",NA,NA,NA,NA,1,97,7.2,7.53,18.43,23.2,61,12.9,2.2,90.2,"B18","U111","LV","LV0","LV00","LV009"
51783786,"Yes",NA,NA,NA,NA,1,697,6.9,7.23,18.38,22.1,15,87.8,2.6,306.3,"B18","U111","LV","LV0","LV00","LV009"
51783832,"Yes",NA,NA,NA,NA,1,962,3.2,3.84,72.1,526.7,1,108.1,17.6,115.1,"C23","U120","LV","LV0","LV00","LV007"
51783840,"Yes",NA,NA,NA,NA,1,124,7,7.15,17.8,33,27,29.6,3.3,48.1,"E20","U111","LV","LV0","LV00","LV007"
51784288,"Yes",NA,NA,NA,NA,1,104,3.9,4.6,6,46.1,0,14.8,2.9,125.8,"C21","U120","FI","FI1","FI1C","FI1C3"
51784294,"Yes",NA,NA,NA,NA,1,124,3.3,4.02,19.1,159.8,0,25.5,6.4,94.7,"C31","U120","FI","FI1","FI1C","FI1C3"
51784906,"Yes",NA,NA,NA,NA,1,261,3.3,4.12,7.11,42.6,0,18,1.5,81.7,"D10","U120","FI","FI1","FI1D","FI1D9"
51802634,"Yes",NA,NA,NA,NA,3,201,7.1,7.3,30,23.3,1,11.7,3,253.6,"E20","U111","RO","RO4","RO42","RO421"
51802666,"Yes",NA,NA,NA,NA,2,351,6.5,6.65,10.71,16.2,1,101.2,2,549,"B52","U111","HU","HU3","HU33","HU332"
51802752,"Yes",NA,NA,NA,NA,3,287,6.8,6.9,12.05,36.4,2,37.2,4,330.9,"E20","U111","HU","HU3","HU32","HU321"
51802774,"Yes",NA,NA,NA,NA,3,371,6.1,6.25,9.9,19.5,0,20.8,2,184.7,"B11","U111","HU","HU3","HU32","HU321"
51802792,"Yes",NA,NA,NA,NA,1,34,7.2,7.38,9.68,19.4,1,13.1,2,156.2,"B16","U111","HU","HU3","HU32","HU321"
51802810,"Yes",NA,NA,NA,NA,2,499,7.3,7.63,14.37,18.2,3,6.8,2,137.6,"B31","U111","HU","HU3","HU32","HU321"
51802860,"Yes",NA,NA,NA,NA,3,391,6.2,6.4,18.91,27.5,0,32.3,3.2,277.9,"B18","U111","HU","HU3","HU31","HU311"
51803004,"Yes",NA,NA,NA,NA,1,513,4.5,4.74,20.9,41.4,1,33.7,4.7,75.7,"E20","U111","PL","PL8","PL82","PL821"
51803044,"Yes",NA,NA,NA,NA,2,825,4.3,4.51,24.9,12.9,1,36.6,1.6,42.9,"E20","U111","PL","PL8","PL82","PL823"
51803166,"Yes",NA,NA,NA,NA,2,232,4,4.16,35.8,20.3,0,22.7,1.9,59.5,"C33","U120","PL","PL8","PL81","PL815"
51803274,"Yes",NA,NA,NA,NA,3,44,4.6,4.91,30.1,13.5,0,113.5,1.6,301.3,"B14","U111","PL","PL8","PL81","PL815"
51803292,"Yes",NA,NA,NA,NA,1,360,6.4,6.5,32,31.1,1,19,3.6,90.4,"C10","U120","PL","PL9","PL92","PL925"
51803314,"Yes",NA,NA,NA,NA,2,193,5.4,5.71,5.24,8.3,0,21.5,0.9,68.6,"B11","U111","PL","PL9","PL92","PL925"
51803718,"Yes",NA,NA,NA,NA,2,467,7.2,7.58,23,28.7,41,22.9,2.3,63.5,"B32","U111","LT","LT0","LT02","LT026"
51804120,"Yes",NA,NA,NA,NA,2,97,7,7.19,17.5,35,68,17.6,3.6,81.1,"E20","U111","EE","EE0","EE00","EE001"
51804354,"Yes",NA,NA,NA,NA,2,220,4.7,4.99,35.2,38,0,39.6,3,125.2,"C10","U420","FI","FI1","FI1C","FI1C3"
51804718,"Yes",NA,NA,NA,NA,3,410,3.9,4.49,13.35,32.9,0,9.3,1.2,39.2,"C33","U120","FI","FI1","FI1D","FI1D8"
51804772,"Yes",NA,NA,NA,NA,3,159,4.2,4.51,9.59,7,0,6.8,0.6,59.3,"C32","U120","FI","FI1","FI1D","FI1D8"
51804804,"Yes",NA,NA,NA,NA,4,291,3.9,4.61,3.74,8.7,0,16.9,0.5,29.3,"C22","U120","FI","FI1","FI1D","FI1D9"
51822646,"Yes",NA,NA,NA,NA,1,776,7.8,8.79,46.1,21.3,53,10.7,2.2,448.4,"E20","U111","RO","RO4","RO42","RO421"
51822906,"Yes",NA,NA,NA,NA,3,80,7.1,7.36,15.58,24.1,2,35.4,3,319.4,"B33","U111","SK","SK0","SK04","SK042"
51823018,"Yes",NA,NA,NA,NA,3,295,5.1,5.28,30.7,19,2,42.3,2.4,244.3,"B11","U111","PL","PL8","PL82","PL821"
51823288,"Yes",NA,NA,NA,NA,2,388,4.6,5.14,6.33,8,0,57.2,1,82.4,"B16","U111","PL","PL9","PL92","PL925"
51823578,"Yes",NA,NA,NA,NA,3,824,7.6,8.16,14.31,4.5,102,5.7,0.5,112,"F40","U330","LT","LT0","LT02","LT024"
51823686,"Yes",NA,NA,NA,NA,2,247,7.1,7.21,15.12,27.3,8,20.5,2.9,102,"B13","U111","LT","LT0","LT02","LT026"
51823750,"Yes",NA,NA,NA,NA,4,202,7.1,7.36,33,66.2,21,32.6,5.9,156.4,"B11","U111","LT","LT0","LT02","LT026"
51823768,"Yes",NA,NA,NA,NA,2,205,7.2,7.42,22.6,39.3,21,24.6,3.6,67.1,"B13","U111","LT","LT0","LT02","LT026"
51823794,"Yes",NA,NA,NA,NA,1,362,6.8,7.1,7.4,18,5,15.5,2.1,71.5,"B55","U111","LV","LV0","LV00","LV009"
51824004,"Yes",NA,NA,NA,NA,1,91,5,5.54,8.76,27.9,0,11.9,1.9,31.4,"C33","U120","EE","EE0","EE00","EE004"
51824026,"Yes",NA,NA,NA,NA,1,113,6.2,6.43,11.58,24.5,0,14.9,2.5,157.9,"B51","U111","EE","EE0","EE00","EE004"
51824382,"Yes",NA,NA,NA,NA,1,130,3.8,4.99,14.21,65.7,0,31.6,3.4,87.3,"C32","U120","FI","FI1","FI19","FI193"
51824508,"Yes",NA,NA,NA,NA,2,1166,3.5,4.97,83,29.3,0,49,1.6,144.9,"C21","U120","FI","FI1","FI1D","FI1D2"
51824544,"Yes",NA,NA,NA,NA,2,231,4.2,4.77,4.59,28.7,0,14.9,1.4,31.6,"C31","U120","FI","FI1","FI1D","FI1D2"
51824584,"Yes",NA,NA,NA,NA,2,374,3.5,4.37,47.2,136.7,0,68.1,5.6,91.8,"C23","U120","FI","FI1","FI1D","FI1D2"
51824598,"Yes",NA,NA,NA,NA,1,146,4,4.3,23.2,30.6,0,23.5,1.9,71.9,"C23","U120","FI","FI1","FI1D","FI1D2"
51824728,"Yes",NA,NA,NA,NA,2,891,4.3,4.53,10.72,9.6,0,6.5,0.6,23.4,"C10","U120","FI","FI1","FI1D","FI1D8"
51824890,"Yes",39,3,74,23,1,137,4.2,4.38,240.2,421.8,3,53.7,24.9,89.8,"E10","U410","FI","FI1","FI1D","FI1D9"
51842570,"Yes",NA,NA,NA,NA,4,302,5.4,5.78,14.58,11.8,0,51,1.4,180.4,"B31","U111","RO","RO4","RO42","RO424"
51842624,"Yes",NA,NA,NA,NA,1,282,7.4,7.77,22.3,12.5,19,5.6,1.6,95.5,"E10","U111","RO","RO4","RO42","RO421"
51842758,"Yes",NA,NA,NA,NA,1,127,6.5,6.7,9.29,23.3,1,24.6,2.3,219.5,"B16","U111","HU","HU3","HU32","HU321"
51843010,"Yes",NA,NA,NA,NA,1,332,5.1,5.41,27.2,24.4,0,8.2,2.8,146.2,"E30","U112","PL","PL8","PL82","PL821"
51843016,"Yes",NA,NA,NA,NA,2,211,5.7,5.87,18.89,12.3,2,30.3,1.6,91.6,"B16","U111","PL","PL8","PL82","PL821"
51843064,"Yes",NA,NA,NA,NA,3,876,4.4,4.67,31.5,10.6,0,35.2,1.4,304.7,"B41","U111","PL","PL8","PL82","PL823"
51843082,"Yes",NA,NA,NA,NA,2,49,3.5,3.64,14.21,6.2,0,63.1,0.7,30.9,"B21","U111","PL","PL8","PL82","PL823"
51843208,"Yes",NA,NA,NA,NA,1,816,6.6,6.67,45.4,10.3,0,34.7,1.2,202.9,"B11","U111","PL","PL8","PL81","PL814"
51843214,"Yes",NA,NA,NA,NA,2,1003,4.5,4.68,15.58,10.9,0,26.9,1.3,52.1,"B11","U111","PL","PL8","PL81","PL814"
51843232,"Yes",NA,NA,NA,NA,1,70,3.9,4.11,12.92,7.6,1,57.9,0.8,454.8,"E30","U111","PL","PL8","PL81","PL814"
51843370,"Yes",NA,NA,NA,NA,1,18,5.1,5.48,17.23,9.2,0,39.6,1.1,127.7,"F40","U111","PL","PL8","PL84","PL842"
51843584,"Yes",NA,NA,NA,NA,1,843,6.8,7.08,14.81,28.9,1,33,3.1,218.1,"B11","U111","LT","LT0","LT02","LT024"
51843782,"Yes",NA,NA,NA,NA,1,32,7.1,7.46,11.81,14.9,5,25.2,1.9,138,"B11","U111","LV","LV0","LV00","LV009"
51843982,"Yes",NA,NA,NA,NA,1,130,3.5,4.32,7.43,42.6,0,14.5,2,200.7,"C21","U120","EE","EE0","EE00","EE004"
51844232,"Yes",NA,NA,NA,NA,1,127,4.3,4.75,36.8,44.8,0,60.9,4.3,77.4,"B11","U111","FI","FI1","FI1B","FI1B1"
51844252,"Yes",NA,NA,NA,NA,2,387,4.2,5.36,44.5,447.3,0,41.2,20.8,215.6,"C31","U120","FI","FI1","FI1B","FI1B1"
51844270,"Yes",NA,NA,NA,NA,1,354,3.4,4.33,5.98,48.1,0,34.6,2.2,91.8,"C31","U120","FI","FI1","FI1B","FI1B1"
51844280,"Yes",NA,NA,NA,NA,1,644,4.4,4.96,8.68,15.7,0,27.4,1.6,165.5,"B11","U111","FI","FI1","FI1C","FI1C3"
51844342,"Yes",NA,NA,NA,NA,3,439,4,4.47,66,104.9,0,52.4,6.4,107,"C31","U120","FI","FI1","FI1C","FI1C3"
51844666,"Yes",NA,NA,NA,NA,1,156,4.1,4.76,5.1,120.3,0,14.2,5.6,43.2,"C33","U120","FI","FI1","FI1D","FI1D8"
51844828,"Yes",NA,NA,NA,NA,2,215,3.6,4.49,157.7,364.1,0,100.7,23,215.4,"C33","U120","FI","FI1","FI1D","FI1D9"
51844888,"Yes",12,4,77,19,2,559,4.1,4.55,2.42,8.9,0,12.9,0.5,22.3,"C22","U120","FI","FI1","FI1D","FI1D9"
51844906,"Yes",17,5,67,28,1,88,3.5,4.06,4.09,27.3,1,5.5,1.2,27.6,"C22","U120","FI","FI1","FI1D","FI1D9"
51862582,"Yes",NA,NA,NA,NA,1,2332,5.7,6.18,17.16,17.6,0,18.7,2,232.7,"B11","U111","RO","RO4","RO42","RO424"
51862600,"Yes",NA,NA,NA,NA,1,362,5.1,5.16,32,20.5,0,36.6,2.2,220.2,"B16","U111","RO","RO4","RO42","RO424"
51862672,"Yes",NA,NA,NA,NA,2,142,7.9,8.82,72.9,23.3,3,5.4,2.4,258.3,"E20","U111","RO","RO4","RO42","RO421"
51862780,"Yes",NA,NA,NA,NA,1,74,5.8,5.93,8.84,17.1,1,17.7,1.8,170.9,"B16","U111","HU","HU3","HU32","HU321"
51862838,"Yes",NA,NA,NA,NA,1,186,4.1,4.35,11.29,16.9,0,26.8,1.9,108.2,"C10","U120","HU","HU3","HU32","HU323"
51862862,"Yes",NA,NA,NA,NA,1,66,4.7,4.9,26.3,58.5,0,18.2,5.8,272.3,"B31","U111","HU","HU3","HU31","HU311"
51862892,"Yes",NA,NA,NA,NA,1,112,5.8,6.05,10.35,10.1,0,38.2,1.1,219.8,"B32","U111","SK","SK0","SK04","SK042"
51862982,"Yes",NA,NA,NA,NA,1,88,4,4.34,9.73,23.5,0,12.5,1.9,67.6,"E30","U120","SK","SK0","SK04","SK041"
51863014,"Yes",NA,NA,NA,NA,1,884,5,5.29,27.6,22.1,1,19.3,2.7,26.4,"B15","U111","PL","PL8","PL82","PL821"
51863024,"Yes",NA,NA,NA,NA,1,82,7.2,7.32,31.3,17.2,25,25.8,1.8,42.9,"E10","U420","PL","PL8","PL82","PL821"
51863086,"Yes",NA,NA,NA,NA,1,474,3.7,3.68,16.81,11.4,0,94.6,1.1,44.2,"E20","U111","PL","PL8","PL82","PL823"
51863216,"Yes",NA,NA,NA,NA,1,408,3.7,4.06,8.42,21.2,0,33.4,1.4,5.9,"C32","U120","PL","PL8","PL81","PL814"
51863338,"Yes",NA,NA,NA,NA,1,600,4.9,5.55,4.9,8.5,0,62.1,0.9,113.8,"C10","U120","PL","PL8","PL84","PL842"
51863482,"Yes",NA,NA,NA,NA,1,226,5.4,5.54,122.8,383.6,0,30.9,34.2,110,"E20","U111","PL","PL8","PL84","PL843"
51863560,"Yes",NA,NA,NA,NA,1,116,6.9,6.9,19.64,67.6,19,32.8,6.4,117.3,"E20","U111","LT","LT0","LT02","LT024"
51863646,"Yes",NA,NA,NA,NA,2,266,7.5,8,16.16,14,154,4.4,0.9,82.8,"B41","U111","LT","LT0","LT02","LT022"
51863740,"Yes",NA,NA,NA,NA,1,3,7.3,7.72,15.73,18.6,70,5.9,2.1,159.8,"E20","U111","LT","LT0","LT02","LT026"
51863808,"Yes",NA,NA,NA,NA,1,629,5.8,6.14,10.14,20.8,0,36.5,1.9,91.1,"B32","U111","LV","LV0","LV00","LV009"
51863830,"Yes",NA,NA,NA,NA,1,117,5.9,6.18,9.91,21.1,0,34.6,2.1,250.7,"E30","U410","LV","LV0","LV00","LV007"
51864044,"Yes",NA,NA,NA,NA,1,51,7.2,7.43,38.4,33.5,85,49.5,2.5,179.8,"B55","U111","EE","EE0","EE00","EE004"
51864296,"Yes",NA,NA,NA,NA,2,313,4.7,5.28,13.83,105.6,0,61.6,6.8,490.2,"E20","U370","FI","FI1","FI1C","FI1C3"
51864490,"Yes",NA,NA,NA,NA,1,299,4,4.59,16.84,207.7,0,50.7,11.3,233.8,"C10","U420","FI","FI1","FI1D","FI1D2"
51864688,"Yes",NA,NA,NA,NA,1,437,4.2,4.43,23.4,31.8,0,19,2.2,69.3,"C32","U120","FI","FI1","FI1D","FI1D8"
51864706,"Yes",NA,NA,NA,NA,1,171,3.4,4.22,7.58,85.9,0,15.5,3.3,35.8,"C33","U120","FI","FI1","FI1D","FI1D8"
51864760,"Yes",NA,NA,NA,NA,1,54,3.7,4.33,46.6,91.8,0,31.3,3.5,109.7,"C32","U120","FI","FI1","FI1D","FI1D8"
51882668,"Yes",NA,NA,NA,NA,1,58,8.7,9.63,67.7,9.2,29,7.4,1.2,309.8,"B19","U111","RO","RO4","RO42","RO421"
51882704,"Yes",42,43,5,52,1,674,6.4,6.68,16.55,23.9,0,9.3,2.6,312.4,"C10","U120","HU","HU3","HU33","HU332"
51882740,"Yes",NA,NA,NA,NA,2,244,5.2,5.67,25.1,10.9,0,10,1.4,91.7,"E20","U111","HU","HU3","HU32","HU321"
51882794,"Yes",NA,NA,NA,NA,1,122,4.3,4.55,3.78,4.7,1,10.5,0.5,40.5,"C10","U120","HU","HU3","HU32","HU321"
51882830,"Yes",NA,NA,NA,NA,1,137,7.6,7.95,23,13.5,52,7.3,1.8,109.7,"B16","U111","HU","HU3","HU32","HU323"
