"POINTID","Elevation","Coarse","Clay","Sand","Silt","Soil_Stones","pH_CaCl2","pH_H20","EC","OC","CaCO3","P","N","K","LC","LU","NUTS_0","NUTS_1","NUTS_2","NUTS_3","LC0_Desc.x","Revisited_point","BD.0.10","BD.10.20","BD.20.30","BD.0.20","BDsample_0","coarse_mas","BDfine_0_2","coarse_vol"
46084654,148,NA,NA,NA,NA,1,3.9,4.43,3.39,58.9,0,27.7,2.7,31.6,"C22","U120","SE","SE3","SE33","SE331","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46084666,250,NA,NA,NA,NA,1,4.3,4.41,6.28,15.7,0,4.9,0.8,32.6,"C10","U120","SE","SE3","SE33","SE331","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46084690,242,NA,NA,NA,NA,1,3.7,4.37,3.34,8,0,16,0.7,16.2,"C31","U120","SE","SE3","SE33","SE331","Woodland","Yes",1.18,1.157,NA,1.169,1.1685,0.13,1.07967501261185,0.058425
46101646,282,NA,NA,NA,NA,1,7.4,7.43,242,13.5,84,5,1.9,481.7,"E20","U410","IT","ITG","ITG1","ITG12","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102132,293,25,25,19,57,1,6.9,7.13,46.6,47.1,8,39.4,4.7,532.2,"D10","U410","IT","ITF","ITF1","ITF11","Shrubland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102142,237,NA,NA,NA,NA,1,7.5,7.84,22.8,17.5,229,10.1,2.3,236.6,"B52","U111","IT","ITF","ITF1","ITF11","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102154,596,81,15,44,41,1,7.3,7.64,21.2,51.2,416,17.6,4.4,223.2,"E10","U420","IT","ITF","ITF1","ITF11","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102244,55,NA,NA,NA,NA,3,7.8,8.25,19.46,9.2,310,4.2,0.7,217,"B12","U111","IT","ITI","ITI3","ITI33","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102520,18,35,33,12,55,2,6.2,6.34,46.5,72.7,1,4.5,6.5,213.3,"C10","U120","IT","ITH","ITH4","ITH44","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102726,37,NA,NA,NA,NA,4,7.1,7.33,74.1,80,93,153.9,7.7,191.9,"C33","U120","AT","AT2","AT22","AT222","Woodland","Yes",0.75,0.856,NA,0.803,0.803,0.5,0.474823743461451,0.154423076923077
46102812,305,NA,NA,NA,NA,1,4.6,4.97,24.6,20.9,0,53,2.7,253.9,"B41","U111","AT","AT3","AT31","AT312","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102852,8,NA,NA,NA,NA,1,3.9,4.12,65.5,77.1,0,44,6.1,101.2,"C21","U120","AT","AT3","AT31","AT313","Woodland","Yes",0.427,0.64,NA,0.533,0.5335,0.24,0.426461593229664,0.049246153846154
46102910,19,NA,NA,NA,NA,1,5,5.39,5.63,15.5,0,35.4,1.9,134.4,"B11","U111","CZ","CZ0","CZ03","CZ031","Cropland","Yes",1.46,1.557,NA,1.509,1.5085,0.14,1.41200262892403,0.081226923076923
46102952,52,NA,NA,NA,NA,1,4.5,4.95,7.94,25.1,0,31.9,2.7,81.3,"E20","U111","CZ","CZ0","CZ02","CZ020","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46102964,521,NA,NA,NA,NA,1,6.3,6.46,42.7,33.3,2,31.7,3.3,264,"D10","U311","CZ","CZ0","CZ02","CZ020","Shrubland","Yes",1.284,1.288,NA,1.286,1.286,0.34,1.02035177273484,0.168169230769231
46103018,32,NA,NA,NA,NA,1,6.4,6.59,7.62,11.9,1,58,1.3,96.2,"B13","U111","CZ","CZ0","CZ02","CZ020","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103050,265,NA,NA,NA,NA,1,7.3,7.61,15,22.5,15,14.9,2.3,185.4,"B11","U111","CZ","CZ0","CZ04","CZ042","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103060,189,12,18,49,32,3,5.3,5.7,9.75,13.9,1,22.1,1.6,62.9,"E20","U111","CZ","CZ0","CZ04","CZ042","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103090,121,NA,NA,NA,NA,1,3.5,4.16,106.9,370.6,0,67.7,16.2,212.2,"C21","U120","DE","DED","DED2","DED2F","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103104,152,NA,NA,NA,NA,1,3.7,4.37,18.07,74.3,0,83.4,4.8,86.1,"C10","U120","DE","DED","DED2","DED2F","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103168,147,NA,NA,NA,NA,1,4.3,4.92,13.05,101.3,0,19.6,4.1,40.7,"C22","U120","DE","DE4","DE40","DE40G","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103252,288,NA,NA,NA,NA,1,3.7,4,3.92,14.9,0,52.9,0.9,22,"C10","U120","DE","DE4","DE40","DE40C","Woodland","Yes",1.073,1.451,NA,1.262,1.262,0.06,1.22186445243792,0.029123076923077
46103302,291,NA,NA,NA,NA,1,6.9,6.97,28.6,23.5,2,126.7,2.7,301.6,"B11","U111","DE","DE4","DE40","DE409","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103338,27,NA,NA,NA,NA,1,7,7.29,45,19.2,23,75,2,376.7,"D10","U111","DE","DE4","DE40","DE40I","Shrubland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103702,113,NA,NA,NA,NA,1,4,4.23,68.5,408.1,0,26.1,18.1,146.5,"C10","U120","SE","SE2","SE22","SE221","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103738,234,NA,NA,NA,NA,1,3.4,4.44,53.8,370.5,0,51.1,19.4,317.4,"C31","U120","SE","SE2","SE21","SE212","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103788,108,NA,NA,NA,NA,1,3.7,4.41,9.88,49.5,0,18.1,2.6,44,"C21","U120","SE","SE2","SE21","SE212","Woodland","Yes",0.069,0.125,NA,0.097,NA,NA,NA,NA
46103798,112,NA,NA,NA,NA,1,3.6,4.32,41,55.3,0,29.9,3.2,37.9,"C21","U120","SE","SE2","SE21","SE212","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103828,65,NA,NA,NA,NA,1,3.6,3.88,29.3,49.2,0,26,2.7,60.9,"C31","U120","SE","SE2","SE21","SE211","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103878,62,NA,NA,NA,NA,1,3.7,4.05,23.3,49.1,0,48.3,2.9,65.8,"C31","U120","SE","SE2","SE21","SE211","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103936,70,NA,NA,NA,NA,1,6.4,6.74,21.2,12.2,1,33.1,1.5,22.2,"B14","U111","SE","SE1","SE12","SE123","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46103960,116,NA,NA,NA,NA,1,4.5,5.23,9.46,37.3,0,9.8,2.6,37.3,"C31","U120","SE","SE1","SE12","SE123","Woodland","Yes",0.615,0.679,NA,0.647,0.647,0.04,0.627364691622768,0.009953846153846
46104050,116,NA,NA,NA,NA,1,3.7,4.17,13.24,17.1,0,7.6,1.1,34.4,"C23","U120","SE","SE1","SE12","SE124","Woodland","Yes",0.334,0.963,NA,0.649,0.6485,0.1,0.598579965682504,0.024942307692308
46104170,85,NA,NA,NA,NA,1,4.2,4.29,6.4,4.2,0,39.8,0.3,17.3,"C31","U120","SE","SE3","SE31","SE312","Woodland","Yes",1.126,1.197,NA,1.162,1.1615,0.05,1.1286347944963,0.022336538461538
46104310,154,NA,NA,NA,NA,1,3.5,4.45,9.6,33.5,0,9.4,1.6,57.5,"C21","U120","SE","SE3","SE31","SE313","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46104418,144,NA,NA,NA,NA,1,4.1,4.57,6.9,8.9,0,18.8,0.8,36.6,"C31","U120","SE","SE3","SE32","SE322","Woodland","Yes",0.532,1.072,NA,0.802,0.802,0.26,0.645227223309415,0.0802
46104440,259,NA,NA,NA,NA,3,3.9,4.21,14.99,17.7,0,14,0.9,44.5,"C21","U120","SE","SE3","SE32","SE322","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46104530,273,NA,NA,NA,NA,2,3.9,4.54,5.36,6.3,0,8.7,0.6,23.4,"C22","U120","SE","SE3","SE32","SE322","Woodland","Yes",0.255,0.592,NA,0.424,0.4235,0.21,0.346414369998387,0.034205769230769
46104554,229,NA,NA,NA,NA,1,5.2,5.76,6.78,47,0,10.1,2.5,62.9,"C21","U120","SE","SE3","SE32","SE322","Woodland","Yes",0.066,0.123,NA,0.094,0.0945,0,0.0945,0
46121606,162,21,38,32,30,1,7.4,7.84,23.4,13.2,61,45.5,1.4,827.6,"B76","U111","IT","ITG","ITG1","ITG14","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46121612,112,NA,NA,NA,NA,1,7.6,7.97,16.88,15.1,248,4.5,1.2,284.3,"B81","U111","IT","ITG","ITG1","ITG14","Cropland","Yes",1.491,1.618,NA,1.554,1.5545,0.32,1.30714747736093,0.191323076923077
46122074,155,NA,NA,NA,NA,1,7,7.32,14.59,24.8,7,20.7,2.6,358.2,"E20","U111","IT","ITI","ITI4","ITI45","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46122128,418,48,21,19,60,1,7.5,7.87,29.2,19.1,159,7.3,1.7,129.5,"E20","U111","IT","ITF","ITF1","ITF11","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46122272,227,NA,NA,NA,NA,1,7.5,8.12,15.8,8.3,328,12,1.3,168.8,"B12","U111","IT","ITI","ITI3","ITI32","Cropland","Yes",0.643,0.643,NA,0.643,0.643,0.2,0.541166949906935,0.049461538461538
46122566,135,NA,NA,NA,NA,1,6.6,6.73,22.4,66.5,2,26.7,6.2,132.3,"C10","U120","SI","SI0","SI04","SI043","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46122606,160,36,24,21,55,1,5.3,5.54,12.76,70,2,8.5,4.5,92.3,"C31","U120","SI","SI0","SI04","SI042","Woodland","Yes",0.163,NA,NA,NA,0.163,0.36,0.10672878661483,0.022569230769231
46122668,232,15,7,53,39,1,4,4.41,29.3,62.6,0,23.9,3.9,96.2,"C31","U120","AT","AT3","AT32","AT321","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46122678,153,11,10,38,51,1,3.7,4.29,23,131.6,0,32.2,7.5,234.7,"C21","U120","AT","AT3","AT32","AT321","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46122858,142,10,15,39,46,1,3.9,4.29,6.37,29.1,0,8.4,2,40.6,"C21","U120","CZ","CZ0","CZ03","CZ031","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46122902,147,NA,NA,NA,NA,1,6,6.16,19.68,24.1,0,55.5,2.7,148.4,"B16","U111","CZ","CZ0","CZ03","CZ031","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46123154,453,NA,NA,NA,NA,1,4.4,4.8,8.75,11,0,9.5,1,95.4,"C10","U420","DE","DED","DED2","DED2C","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46123766,155,NA,NA,NA,NA,1,3,3.95,12.93,138.5,0,41,6.1,81.9,"C22","U120","SE","SE2","SE21","SE212","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46123802,170,NA,NA,NA,NA,1,4.2,4.41,70.1,92.1,0,14.8,6.8,94.3,"C21","U120","SE","SE2","SE21","SE211","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46123910,109,NA,NA,NA,NA,1,6.7,6.86,30.8,39.2,16,16.4,3,75.6,"A22","U312","SE","SE1","SE12","SE123","Artificial land","Yes",0.919,0.978,NA,0.949,0.9485,0.09,0.892436079192408,0.032832692307692
46123928,167,NA,NA,NA,NA,1,6.4,6.49,57.5,33.3,4,70.4,3.7,499,"B11","U111","SE","SE1","SE12","SE123","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46124594,118,NA,NA,NA,NA,1,3.6,4.29,3.13,13,0,0,1,22.4,"C31","U120","SE","SE3","SE32","SE322","Woodland","Yes",0.222,0.244,NA,0.233,0.233,0.15,0.200748523420596,0.013442307692308
46141618,95,NA,NA,NA,NA,1,7.4,7.8,21,23.1,514,19.1,2.3,549.8,"B81","U111","IT","ITG","ITG1","ITG14","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46142582,18,NA,NA,NA,NA,1,4.9,5.15,168.4,369.4,2,105.2,22,154,"C10","U120","SI","SI0","SI04","SI042","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46142604,103,28,30,14,55,2,5,5.47,7.78,28.8,3,0,2.4,121.6,"C31","U120","SI","SI0","SI04","SI042","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46142734,153,27,29,15,56,1,5.2,5.57,18.22,36.5,2,0,2.3,49.8,"C31","U120","AT","AT2","AT22","AT222","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46142762,104,13,23,22,55,4,4.6,5.09,22.6,18.4,1,11.5,2.4,168.7,"E20","U111","AT","AT3","AT31","AT315","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46142788,43,NA,NA,NA,NA,2,6.9,7.31,10.17,15.8,3,73.4,1.8,88.3,"B33","U111","AT","AT3","AT31","AT312","Cropland","Yes",1.27,1.373,NA,1.321,1.3215,0.15,1.21598193003091,0.076240384615385
46142896,163,NA,NA,NA,NA,1,5,5.4,14.93,23.2,0,23.2,2.9,190.8,"E20","U111","CZ","CZ0","CZ03","CZ031","Grassland","Yes",1.558,1.602,NA,1.58,1.58,0.13,1.49250814332248,0.079
46142928,111,NA,NA,NA,NA,1,4.5,4.89,10.31,22.7,0,22.3,2.5,78.9,"E20","U111","CZ","CZ0","CZ03","CZ031","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46142982,106,NA,NA,NA,NA,2,7.1,7.43,24.6,54.5,8,296.6,6.8,1663.7,"B11","U111","CZ","CZ0","CZ02","CZ020","Cropland","Yes",1.198,1.276,NA,1.237,1.237,0.23,1.06952480900371,0.109426923076923
46143140,18,NA,NA,NA,NA,2,3.5,3.91,4.42,25.7,0,18.8,1.3,24.6,"C22","U120","DE","DED","DED2","DED2C","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143198,101,NA,NA,NA,NA,1,3.6,4.23,11.9,46.3,0,63.8,2.8,43.4,"C22","U120","DE","DE4","DE40","DE40G","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143212,3,NA,NA,NA,NA,1,3.3,3.86,5.41,30.6,0,24.8,1.4,28.8,"C22","U120","DE","DE4","DE40","DE406","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143288,75,NA,NA,NA,NA,1,6.6,6.79,11.27,21.9,1,87.2,2.5,26.3,"B22","U111","DE","DE4","DE40","DE409","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143292,161,NA,NA,NA,NA,1,7.1,7.41,20,11.1,3,48,1.3,101.1,"B22","U111","DE","DE4","DE40","DE409","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143670,135,NA,NA,NA,NA,2,5.4,5.74,19.42,16.9,0,173.9,1.8,191,"B13","U111","SE","SE2","SE22","SE221","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143688,74,NA,NA,NA,NA,4,3.6,4.28,9.41,95.5,0,30.7,6.1,84.4,"C22","U120","SE","SE2","SE22","SE221","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143720,33,NA,NA,NA,NA,3,3.4,3.84,13.54,54.8,0,30.3,2.8,52.8,"C21","U120","SE","SE2","SE21","SE212","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143760,147,NA,NA,NA,NA,2,4.7,4.98,49.5,47.6,0,15.7,3.4,163.7,"C10","U361","SE","SE2","SE21","SE212","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143814,230,NA,NA,NA,NA,1,4.2,4.26,47.5,53.3,0,32.1,4.4,57.9,"E20","U111","SE","SE2","SE21","SE211","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143922,262,NA,NA,NA,NA,1,4.6,5.05,33.7,35.8,0,29.5,3,120.3,"C10","U120","SE","SE1","SE12","SE123","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46143954,927,NA,NA,NA,NA,1,4.1,4.75,10.54,49.9,0,11.5,2.8,62,"C22","U120","SE","SE1","SE12","SE123","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46144030,752,NA,NA,NA,NA,2,3.5,4.03,8.44,36.6,0,14.9,2.1,28.2,"C33","U120","SE","SE1","SE12","SE124","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46144062,853,NA,NA,NA,NA,1,3.2,4.14,27.7,285.7,0,47.6,16,175.1,"C21","U120","SE","SE1","SE12","SE124","Woodland","Yes",0.092,NA,NA,NA,0.092,0.02,0.090223850725129,0.000707692307692
46144080,843,NA,NA,NA,NA,1,4.3,4.48,36.9,29.7,0,12.4,2.8,51.1,"C31","U120","SE","SE1","SE12","SE124","Woodland","Yes",0.903,0.953,NA,0.928,0.928,0.04,0.903783243850668,0.014276923076923
46144246,168,NA,NA,NA,NA,1,4.5,5,5.15,23.4,0,19.6,1,46.8,"C22","U120","SE","SE3","SE31","SE312","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46144454,13,NA,NA,NA,NA,1,3.4,3.93,30.8,104.9,0,41.6,3.7,164.3,"C33","U120","SE","SE3","SE32","SE322","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46144602,361,NA,NA,NA,NA,1,3.9,4.41,6.59,23.1,0,14.5,1.4,36.5,"C33","U120","SE","SE3","SE33","SE331","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46162242,87,NA,NA,NA,NA,1,7.5,7.96,15.97,18.1,357,10.5,1.1,183.5,"E30","U112","IT","ITI","ITI3","ITI35","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46162668,153,30,5,59,35,1,3.9,4.24,45.4,112.1,0,47.9,7.1,452.3,"C21","U120","AT","AT3","AT32","AT321","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46162908,211,NA,NA,NA,NA,1,5.7,5.95,5.94,12.9,0,19.4,1.7,76.9,"B11","U111","CZ","CZ0","CZ03","CZ031","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46162926,22,NA,NA,NA,NA,1,5.2,5.34,83.7,46,0,33,4.8,123,"C10","U420","CZ","CZ0","CZ03","CZ031","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46163088,13,NA,NA,NA,NA,1,2.9,3.84,6.59,38.8,0,23.3,1.6,39.6,"C23","U120","CZ","CZ0","CZ04","CZ042","Woodland","Yes",0.41,0.99,NA,0.7,0.7,0.06,0.668803752931978,0.016153846153846
46163160,15,NA,NA,NA,NA,1,4.5,5,7,39.8,0,29.1,2.1,31.5,"C32","U120","DE","DED","DED2","DED2C","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46163196,59,NA,NA,NA,NA,4,3.7,4.38,7.1,40.8,0,78.3,2.4,44.3,"C22","U120","DE","DE4","DE40","DE402","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46163214,261,NA,NA,NA,NA,1,3.4,3.99,7.91,40,0,25.8,1.7,40.5,"C22","U120","DE","DE4","DE40","DE406","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46163250,484,NA,NA,NA,NA,4,3.7,3.88,6.79,21.5,1,16.7,1.4,17.3,"C32","U120","DE","DE4","DE40","DE40C","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46163286,679,NA,NA,NA,NA,1,6.9,7.08,11.38,15.4,0,105.9,1.8,221.4,"B16","U111","DE","DE4","DE40","DE409","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46163970,628,NA,NA,NA,NA,3,4.2,4.63,5.77,60.4,0,15.7,3.4,57.4,"C31","U120","SE","SE1","SE12","SE123","Woodland","Yes",0.419,0.477,NA,0.448,0.448,0.1,0.410269254852849,0.017230769230769
46164096,822,NA,NA,NA,NA,3,3.5,4.23,9.83,15.2,0,9.7,0.9,42.4,"C22","U120","SE","SE1","SE12","SE124","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46164168,607,NA,NA,NA,NA,1,4.3,4.53,25.5,19.9,0,29.7,2,15.2,"E20","U111","SE","SE3","SE31","SE312","Grassland","Yes",1.083,1.239,NA,1.161,1.161,0.08,1.10769009859919,0.035723076923077
46164240,555,NA,NA,NA,NA,4,3.4,4.54,34.5,156.4,0,70.8,5.6,239.5,"C22","U120","SE","SE3","SE31","SE312","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46164258,769,NA,NA,NA,NA,1,3.6,4.47,11.54,46.7,0,17.6,2.1,60.5,"C22","U120","SE","SE3","SE31","SE313","Woodland","Yes",0.547,1.052,NA,0.799,0.7995,0.1,0.742378127418107,0.03075
46164528,380,NA,NA,NA,NA,1,3.9,4.43,9.16,26.7,0,10.7,1.2,35.4,"C22","U120","SE","SE3","SE32","SE322","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46164708,522,NA,NA,NA,NA,1,4.5,5.07,7.07,6.3,0,0,0.5,25.6,"C10","U120","SE","SE3","SE33","SE331","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46164762,415,5,7,51,42,3,4.2,4.32,12.01,13.9,0,12.1,1.2,21.7,"C10","U361","SE","SE3","SE33","SE331","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46181644,542,NA,NA,NA,NA,4,7.2,7.4,30.7,26.1,351,21.4,2.7,560.5,"E20","U111","IT","ITG","ITG1","ITG12","Grassland","Yes",1.334,1.296,NA,1.315,1.315,0.26,1.12043753598158,0.1315
46181658,305,NA,NA,NA,NA,1,7.5,7.82,27.1,23.4,259,6.1,2.4,433.5,"E30","U112","IT","ITG","ITG1","ITG12","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46181662,499,NA,NA,NA,NA,2,6.6,7.02,18.9,16.1,3,6.2,2.4,270.9,"E20","U111","IT","ITG","ITG1","ITG12","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182126,464,58,16,34,50,3,6.7,6.84,121.5,194.6,20,22.9,11.2,191.2,"C10","U120","IT","ITF","ITF1","ITF11","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182134,996,NA,NA,NA,NA,4,7.4,7.6,20.9,31.2,243,25.9,3.2,387.3,"B52","U111","IT","ITF","ITF1","ITF11","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182220,199,NA,NA,NA,NA,1,7.6,8.15,16.42,1.9,404,16.9,0.9,240,"B12","U111","IT","ITI","ITI3","ITI34","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182238,668,NA,NA,NA,NA,4,7.7,8.18,15.82,11.6,439,13.3,1,168,"B31","U111","IT","ITI","ITI3","ITI35","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182544,265,10,16,17,67,1,4.8,5.2,19.17,115.3,3,19.5,9.1,131.6,"C10","U120","SI","SI0","SI04","SI043","Woodland","Yes",0.353,0.361,NA,0.357,0.357,0.1,0.325773115470109,0.013730769230769
46182646,40,31,13,42,44,2,4.7,5.27,10.19,42.4,0,15.1,4.8,89.4,"E20","U111","AT","AT2","AT21","AT212","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182666,313,23,5,57,38,2,4.1,4.36,64,142.7,0,49.3,9.9,343.5,"C21","U120","AT","AT2","AT22","AT226","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182722,318,NA,NA,NA,NA,1,5.3,5.67,25.6,24.3,0,5.7,2.7,26.9,"E20","U111","AT","AT2","AT22","AT222","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182814,314,NA,NA,NA,NA,1,5.8,6.12,39.7,15.9,0,93.6,2.1,264.6,"B11","U111","AT","AT3","AT31","AT312","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46182828,236,NA,NA,NA,NA,1,5.1,5.42,38.2,37.1,0,54.6,4.5,162.1,"E20","U111","AT","AT3","AT31","AT313","Grassland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183002,323,NA,NA,NA,NA,1,5.7,5.88,9.34,20.3,0,25,2.3,253.1,"B11","U111","CZ","CZ0","CZ02","CZ020","Cropland","Yes",1.222,1.37,NA,1.296,1.296,0.17,1.1752706246218,0.084738461538462
46183012,595,NA,NA,NA,NA,2,6.4,6.65,9.53,25,1,27.1,1.9,118.9,"B11","U111","CZ","CZ0","CZ02","CZ020","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183066,236,NA,NA,NA,NA,1,3.8,4.35,8.13,28.6,0,124.2,2.2,321.8,"C33","U120","CZ","CZ0","CZ04","CZ042","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183120,1109,NA,NA,NA,NA,1,3.5,3.89,17.38,81.9,0,18.7,5.2,77,"C21","U120","DE","DED","DED2","DED2C","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183138,233,NA,NA,NA,NA,1,3.4,3.99,18.32,87.9,0,17.4,4.3,51,"C32","U120","DE","DED","DED2","DED2C","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183264,122,NA,NA,NA,NA,3,3.9,4.12,3.87,10.3,0,21,0.7,21.2,"C32","U120","DE","DE4","DE40","DE409","Woodland","Yes",1.381,1.511,NA,1.446,1.446,0.07,1.39925403596955,0.038930769230769
46183272,126,NA,NA,NA,NA,2,6.4,6.41,25.1,9.5,2,39.9,1.1,144.1,"B32","U111","DE","DE4","DE40","DE409","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183318,127,NA,NA,NA,NA,1,4.5,5,6.77,6.5,0,28.9,0.8,70.4,"B18","U111","PL","PL4","PL42","PL428","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183812,57,NA,NA,NA,NA,2,3.8,4.46,9.55,49.1,0,11.5,2.7,52.4,"C22","U120","SE","SE2","SE21","SE211","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183854,743,NA,NA,NA,NA,1,3.8,4.36,8.33,51.6,0,13.2,2.2,47.4,"C22","U120","SE","SE2","SE21","SE211","Woodland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183872,313,NA,NA,NA,NA,1,3.8,4.5,11.62,48.9,0,29.9,2.8,43.9,"C21","U120","SE","SE2","SE21","SE211","Woodland","Yes",0.459,0.606,NA,0.532,0.5325,0.07,0.502428079485704,0.014336538461538
46183938,173,NA,NA,NA,NA,1,7.2,7.77,11.11,7.3,53,1.7,0.4,50.7,"F20","U140","SE","SE1","SE12","SE123","Bareland","Yes",1.571,1.575,NA,1.573,1.573,0.09,1.51385965839987,0.05445
46183944,664,NA,NA,NA,NA,2,6.4,6.58,28.1,18,3,50.9,2.1,138.7,"B11","U111","SE","SE1","SE12","SE123","Cropland","Yes",NA,NA,NA,NA,NA,NA,NA,NA
46183974,146,NA,NA,NA,NA,1,4,4.29,13.72,56.6,0,14.5,2.6,50.9,"C22","U120","SE","SE1","SE12","SE123","Woodland","Yes",0.429,0.575,NA,0.502,0.502,0.08,0.469085567847991,0.015446153846154
